holiday,workingday,weather,temp,feel_temp,humidity,windspeed,datetime,count
False,True,clear,9.84,12.12,0.48,8.9981,2012-03-05 01:00:00,6
False,True,clear,9.84,12.12,0.48,8.9981,2012-03-05 02:00:00,4
False,True,clear,9.02,11.365,0.51,11.0014,2012-03-05 03:00:00,1
False,True,clear,8.200000000000001,11.365,0.55,6.0032,2012-03-05 04:00:00,1
False,True,clear,8.200000000000001,11.365,0.55,6.0032,2012-03-05 05:00:00,18
False,True,clear,7.38,9.85,0.59,8.9981,2012-03-05 06:00:00,91
False,True,clear,7.38,9.85,0.59,8.9981,2012-03-05 07:00:00,260
False,True,clear,8.200000000000001,11.365,0.59,7.0015,2012-03-05 08:00:00,428
False,True,misty,9.02,12.88,0.6,6.0032,2012-03-05 09:00:00,197
False,True,misty,9.84,12.88,0.6,0.0,2012-03-05 10:00:00,86
False,True,misty,10.66,13.635,0.56,8.9981,2012-03-05 11:00:00,103
False,True,misty,10.66,15.15,0.52,0.0,2012-03-05 12:00:00,137
False,True,misty,10.66,12.88,0.55,19.9995,2012-03-05 13:00:00,120
False,True,misty,11.48,12.88,0.57,23.9994,2012-03-05 14:00:00,128
False,True,misty,12.3,14.395,0.53,12.998,2012-03-05 15:00:00,130
False,True,clear,12.3,13.635,0.45,19.9995,2012-03-05 16:00:00,210
False,True,rain,12.3,13.635,0.45,19.9995,2012-03-05 17:00:00,387
False,True,rain,11.48,11.365,0.55,43.9989,2012-03-05 18:00:00,375
False,True,clear,10.66,12.88,0.53,15.0013,2012-03-05 19:00:00,226
False,True,clear,10.66,11.365,0.37,31.0009,2012-03-05 20:00:00,179
False,True,clear,10.66,11.365,0.37,26.0027,2012-03-05 21:00:00,120
False,True,clear,9.84,10.605,0.35,22.0028,2012-03-05 22:00:00,78
False,True,clear,9.02,9.09,0.37,39.0007,2012-03-05 23:00:00,31
False,True,clear,9.02,10.605,0.37,19.9995,2012-03-06 00:00:00,8
False,True,clear,8.200000000000001,9.85,0.44,16.997899999999998,2012-03-06 01:00:00,6
False,True,clear,8.200000000000001,9.85,0.44,15.0013,2012-03-06 02:00:00,4
False,True,clear,7.38,8.334999999999999,0.51,19.0012,2012-03-06 03:00:00,1
False,True,clear,7.38,8.334999999999999,0.51,19.9995,2012-03-06 04:00:00,3
False,True,clear,7.38,9.09,0.51,15.0013,2012-03-06 05:00:00,25
False,True,clear,7.38,10.605,0.51,7.0015,2012-03-06 06:00:00,102
False,True,clear,6.5600000000000005,9.09,0.55,8.9981,2012-03-06 07:00:00,275
False,True,clear,6.5600000000000005,9.09,0.59,7.0015,2012-03-06 08:00:00,501
False,True,clear,9.02,13.635,0.47,0.0,2012-03-06 09:00:00,233
False,True,clear,9.84,12.88,0.44,0.0,2012-03-06 10:00:00,129
False,True,clear,10.66,12.88,0.41,11.0014,2012-03-06 11:00:00,130
False,True,clear,10.66,13.635,0.41,7.0015,2012-03-06 12:00:00,138
False,True,clear,12.3,15.15,0.39,8.9981,2012-03-06 13:00:00,164
False,True,clear,13.12,15.15,0.36,15.0013,2012-03-06 14:00:00,136
False,True,clear,13.94,15.15,0.36,19.9995,2012-03-06 15:00:00,166
False,True,clear,14.76,16.665,0.32,19.0012,2012-03-06 16:00:00,250
False,True,clear,14.76,16.665,0.34,19.0012,2012-03-06 17:00:00,446
False,True,clear,13.94,15.15,0.42,22.0028,2012-03-06 18:00:00,457
False,True,clear,13.94,15.15,0.46,19.9995,2012-03-06 19:00:00,287
False,True,clear,13.12,15.909999999999998,0.49,12.998,2012-03-06 20:00:00,187
False,True,clear,13.12,15.909999999999998,0.49,12.998,2012-03-06 21:00:00,148
False,True,clear,11.48,13.635,0.56,11.0014,2012-03-06 22:00:00,106
False,True,clear,11.48,13.635,0.61,15.0013,2012-03-06 23:00:00,54
False,True,clear,11.48,12.88,0.65,19.0012,2012-03-07 00:00:00,15
False,True,clear,12.3,13.635,0.61,19.9995,2012-03-07 01:00:00,5
False,True,clear,12.3,14.395,0.56,19.0012,2012-03-07 02:00:00,4
False,True,clear,12.3,13.635,0.56,23.9994,2012-03-07 03:00:00,3
False,True,clear,11.48,12.88,0.61,22.0028,2012-03-07 04:00:00,3
False,True,clear,11.48,12.88,0.56,19.9995,2012-03-07 05:00:00,18
False,True,clear,11.48,12.88,0.61,26.0027,2012-03-07 06:00:00,108
False,True,clear,10.66,11.365,0.65,26.0027,2012-03-07 07:00:00,344
False,True,clear,11.48,12.88,0.61,19.9995,2012-03-07 08:00:00,566
False,True,clear,12.3,13.635,0.61,22.0028,2012-03-07 09:00:00,264
False,True,clear,14.76,16.665,0.5,19.9995,2012-03-07 10:00:00,147
False,True,clear,17.22,21.21,0.38,19.9995,2012-03-07 11:00:00,161
False,True,clear,18.04,21.97,0.38,26.0027,2012-03-07 12:00:00,215
False,True,clear,20.5,24.24,0.34,27.9993,2012-03-07 13:00:00,205
False,True,clear,21.32,25.0,0.36,22.0028,2012-03-07 14:00:00,175
False,True,clear,22.14,25.76,0.37,30.0026,2012-03-07 15:00:00,209
False,True,clear,22.96,26.515,0.37,27.9993,2012-03-07 16:00:00,288
False,True,clear,22.96,26.515,0.43,32.9975,2012-03-07 17:00:00,612
False,True,clear,22.96,26.515,0.4,31.0009,2012-03-07 18:00:00,544
False,True,clear,22.14,25.76,0.42,23.9994,2012-03-07 19:00:00,361
False,True,clear,20.5,24.24,0.51,16.997899999999998,2012-03-07 20:00:00,260
False,True,clear,18.04,21.97,0.62,16.997899999999998,2012-03-07 21:00:00,188
False,True,clear,18.86,22.725,0.59,19.9995,2012-03-07 22:00:00,159
False,True,clear,18.04,21.97,0.62,22.0028,2012-03-07 23:00:00,62
False,True,clear,18.04,21.97,0.62,22.0028,2012-03-08 00:00:00,46
False,True,clear,18.86,22.725,0.63,22.0028,2012-03-08 01:00:00,21
False,True,clear,18.86,22.725,0.63,26.0027,2012-03-08 02:00:00,11
False,True,clear,18.86,22.725,0.63,26.0027,2012-03-08 03:00:00,3
False,True,clear,18.04,21.97,0.72,19.0012,2012-03-08 04:00:00,2
False,True,clear,17.22,21.21,0.77,15.0013,2012-03-08 05:00:00,29
False,True,clear,17.22,21.21,0.77,16.997899999999998,2012-03-08 06:00:00,109
False,True,clear,17.22,21.21,0.77,23.9994,2012-03-08 07:00:00,334
False,True,clear,18.04,21.97,0.77,26.0027,2012-03-08 08:00:00,585
False,True,clear,18.86,22.725,0.72,31.0009,2012-03-08 09:00:00,301
False,True,clear,20.5,24.24,0.68,31.0009,2012-03-08 10:00:00,138
False,True,misty,22.14,25.76,0.6,31.0009,2012-03-08 11:00:00,204
False,True,misty,22.96,26.515,0.6,30.0026,2012-03-08 12:00:00,251
False,True,misty,24.6,31.06,0.49,43.000600000000006,2012-03-08 13:00:00,233
False,True,misty,25.42,31.06,0.43,43.000600000000006,2012-03-08 14:00:00,203
False,True,clear,26.24,31.06,0.38,46.0022,2012-03-08 15:00:00,185
False,True,misty,25.42,31.06,0.41,43.000600000000006,2012-03-08 16:00:00,342
False,True,clear,25.42,31.06,0.38,43.9989,2012-03-08 17:00:00,597
False,True,misty,25.42,31.06,0.38,36.9974,2012-03-08 18:00:00,590
False,True,misty,24.6,31.06,0.4,30.0026,2012-03-08 19:00:00,416
False,True,misty,24.6,31.06,0.43,26.0027,2012-03-08 20:00:00,302
False,True,clear,24.6,31.06,0.43,26.0027,2012-03-08 21:00:00,233
False,True,clear,22.96,26.515,0.49,22.0028,2012-03-08 22:00:00,153
False,True,misty,22.96,26.515,0.49,30.0026,2012-03-08 23:00:00,94
False,True,misty,23.78,27.275,0.49,31.0009,2012-03-09 00:00:00,54
False,True,rain,22.96,26.515,0.52,32.9975,2012-03-09 01:00:00,26
False,True,rain,19.68,23.485,0.77,27.9993,2012-03-09 02:00:00,11
False,True,clear,18.86,22.725,0.77,35.0008,2012-03-09 03:00:00,7
False,True,rain,16.400000000000002,20.455,0.66,19.0012,2012-03-09 04:00:00,1
False,True,rain,16.400000000000002,20.455,0.66,19.0012,2012-03-09 05:00:00,29
False,True,misty,16.400000000000002,20.455,0.5,23.9994,2012-03-09 06:00:00,85
False,True,misty,15.58,19.695,0.4,19.9995,2012-03-09 07:00:00,268
False,True,misty,13.94,14.395,0.42,35.0008,2012-03-09 08:00:00,501
False,True,misty,13.94,14.395,0.42,35.0008,2012-03-09 09:00:00,284
False,True,misty,13.94,14.395,0.36,32.9975,2012-03-09 10:00:00,159
False,True,misty,14.76,16.665,0.34,23.9994,2012-03-09 11:00:00,187
False,True,clear,14.76,16.665,0.34,27.9993,2012-03-09 12:00:00,201
False,True,misty,15.58,19.695,0.29,26.0027,2012-03-09 13:00:00,224
False,True,clear,17.22,21.21,0.28,31.0009,2012-03-09 14:00:00,178
False,True,clear,18.86,22.725,0.24,16.997899999999998,2012-03-09 15:00:00,238
False,True,clear,19.68,23.485,0.23,27.9993,2012-03-09 16:00:00,343
False,True,clear,18.86,22.725,0.24,26.0027,2012-03-09 17:00:00,566
False,True,clear,18.04,21.97,0.26,35.0008,2012-03-09 18:00:00,470
False,True,clear,17.22,21.21,0.28,40.9973,2012-03-09 19:00:00,244
False,True,clear,15.58,19.695,0.32,23.9994,2012-03-09 20:00:00,159
False,True,clear,14.76,16.665,0.34,22.0028,2012-03-09 21:00:00,141
False,True,clear,13.94,14.395,0.31,32.9975,2012-03-09 22:00:00,107
False,True,clear,13.12,15.15,0.33,19.9995,2012-03-09 23:00:00,86
False,False,clear,12.3,13.635,0.36,23.9994,2012-03-10 00:00:00,77
False,False,clear,12.3,14.395,0.36,16.997899999999998,2012-03-10 01:00:00,51
False,False,clear,10.66,12.12,0.41,16.997899999999998,2012-03-10 02:00:00,42
False,False,clear,10.66,11.365,0.41,19.9995,2012-03-10 03:00:00,16
False,False,clear,9.84,10.605,0.41,23.9994,2012-03-10 04:00:00,4
False,False,clear,9.02,10.605,0.42,19.0012,2012-03-10 05:00:00,10
False,False,clear,9.02,10.605,0.44,19.0012,2012-03-10 06:00:00,12
False,False,clear,9.02,10.605,0.44,16.997899999999998,2012-03-10 07:00:00,40
False,False,clear,9.02,10.605,0.44,19.9995,2012-03-10 08:00:00,111
False,False,clear,9.84,10.605,0.41,22.0028,2012-03-10 09:00:00,148
False,False,clear,10.66,11.365,0.35,27.9993,2012-03-10 10:00:00,223
False,False,clear,12.3,13.635,0.33,22.0028,2012-03-10 11:00:00,274
False,False,clear,12.3,13.635,0.33,22.0028,2012-03-10 12:00:00,329
False,False,clear,13.12,15.15,0.29,19.0012,2012-03-10 13:00:00,357
False,False,clear,13.94,15.909999999999998,0.27,19.0012,2012-03-10 14:00:00,379
False,False,clear,13.94,18.18,0.25,0.0,2012-03-10 15:00:00,406
False,False,clear,14.76,18.18,0.23,0.0,2012-03-10 16:00:00,390
False,False,clear,14.76,18.94,0.23,0.0,2012-03-10 17:00:00,354
False,False,clear,14.76,18.18,0.21,6.0032,2012-03-10 18:00:00,297
False,False,clear,13.94,18.18,0.25,0.0,2012-03-10 19:00:00,184
False,False,clear,13.12,16.665,0.33,8.9981,2012-03-10 20:00:00,121
False,False,clear,12.3,14.395,0.39,15.0013,2012-03-10 21:00:00,110
False,False,clear,10.66,12.88,0.44,11.0014,2012-03-10 22:00:00,100
False,False,clear,10.66,12.88,0.41,12.998,2012-03-10 23:00:00,83
False,False,clear,10.66,14.395,0.44,6.0032,2012-03-11 00:00:00,69
False,False,clear,9.84,12.12,0.52,11.0014,2012-03-11 01:00:00,61
False,False,clear,9.84,12.12,0.6,8.9981,2012-03-11 03:00:00,66
False,False,clear,9.84,12.12,0.6,8.9981,2012-03-11 04:00:00,22
False,False,clear,9.84,12.12,0.6,11.0014,2012-03-11 05:00:00,7
False,False,clear,9.84,12.12,0.7,11.0014,2012-03-11 06:00:00,10
False,False,clear,9.02,11.365,0.69,8.9981,2012-03-11 07:00:00,17
False,False,clear,9.02,11.365,0.69,8.9981,2012-03-11 08:00:00,72
False,False,clear,10.66,12.88,0.6,15.0013,2012-03-11 09:00:00,90
False,False,clear,13.12,15.15,0.49,19.0012,2012-03-11 10:00:00,218
False,False,clear,14.76,16.665,0.43,19.0012,2012-03-11 11:00:00,299
False,False,clear,16.400000000000002,20.455,0.37,19.9995,2012-03-11 12:00:00,410
False,False,clear,17.22,21.21,0.41,19.9995,2012-03-11 13:00:00,464
False,False,clear,18.86,22.725,0.31,19.0012,2012-03-11 14:00:00,501
False,False,clear,20.5,24.24,0.29,19.9995,2012-03-11 15:00:00,487
False,False,clear,20.5,24.24,0.31,23.9994,2012-03-11 16:00:00,509
False,False,clear,21.32,25.0,0.27,19.9995,2012-03-11 17:00:00,498
False,False,clear,21.32,25.0,0.29,19.0012,2012-03-11 18:00:00,389
False,False,clear,20.5,24.24,0.31,19.0012,2012-03-11 19:00:00,258
False,False,clear,18.04,21.97,0.47,15.0013,2012-03-11 20:00:00,171
False,False,clear,17.22,21.21,0.54,15.0013,2012-03-11 21:00:00,147
False,False,clear,16.400000000000002,20.455,0.54,12.998,2012-03-11 22:00:00,94
False,False,clear,16.400000000000002,20.455,0.5,11.0014,2012-03-11 23:00:00,52
False,True,clear,15.58,19.695,0.54,12.998,2012-03-12 00:00:00,24
False,True,clear,15.58,19.695,0.5,8.9981,2012-03-12 01:00:00,10
False,True,clear,15.58,19.695,0.54,7.0015,2012-03-12 02:00:00,9
False,True,clear,14.76,17.424999999999997,0.5,8.9981,2012-03-12 03:00:00,2
False,True,clear,13.94,16.665,0.61,12.998,2012-03-12 04:00:00,3
False,True,clear,13.94,16.665,0.61,12.998,2012-03-12 05:00:00,16
False,True,clear,13.94,17.424999999999997,0.57,7.0015,2012-03-12 06:00:00,88
False,True,clear,13.94,17.424999999999997,0.53,7.0015,2012-03-12 07:00:00,268
False,True,clear,13.94,16.665,0.61,8.9981,2012-03-12 08:00:00,564
False,True,clear,15.58,19.695,0.54,11.0014,2012-03-12 09:00:00,281
False,True,clear,16.400000000000002,20.455,0.5,15.0013,2012-03-12 10:00:00,137
False,True,clear,18.04,21.97,0.44,15.0013,2012-03-12 11:00:00,150
False,True,clear,19.68,23.485,0.39,15.0013,2012-03-12 12:00:00,221
False,True,misty,22.14,25.76,0.32,16.997899999999998,2012-03-12 13:00:00,250
False,True,misty,23.78,27.275,0.32,19.0012,2012-03-12 14:00:00,221
False,True,clear,22.96,26.515,0.4,8.9981,2012-03-12 15:00:00,233
False,True,clear,25.42,31.06,0.35,30.0026,2012-03-12 16:00:00,332
False,True,misty,25.42,31.06,0.38,27.9993,2012-03-12 17:00:00,644
False,True,misty,24.6,31.06,0.43,12.998,2012-03-12 18:00:00,712
False,True,misty,22.96,26.515,0.49,15.0013,2012-03-12 19:00:00,446
False,True,misty,22.96,26.515,0.49,15.0013,2012-03-12 20:00:00,286
False,True,misty,22.14,25.76,0.56,15.0013,2012-03-12 21:00:00,205
False,True,misty,22.96,26.515,0.56,15.0013,2012-03-12 22:00:00,133
False,True,clear,22.96,26.515,0.56,15.0013,2012-03-12 23:00:00,63
False,True,misty,22.96,26.515,0.52,12.998,2012-03-13 00:00:00,26
False,True,misty,21.32,25.0,0.59,15.0013,2012-03-13 01:00:00,16
False,True,rain,21.32,25.0,0.72,19.9995,2012-03-13 02:00:00,1
False,True,rain,21.32,25.0,0.72,19.9995,2012-03-13 03:00:00,2
False,True,misty,18.86,22.725,0.82,12.998,2012-03-13 04:00:00,1
False,True,misty,18.86,22.725,0.82,12.998,2012-03-13 05:00:00,24
False,True,rain,18.86,22.725,0.82,12.998,2012-03-13 06:00:00,113
False,True,misty,18.86,22.725,0.82,19.0012,2012-03-13 07:00:00,308
False,True,clear,18.86,22.725,0.82,19.0012,2012-03-13 08:00:00,593
False,True,clear,19.68,23.485,0.82,19.0012,2012-03-13 09:00:00,342
False,True,clear,21.32,25.0,0.77,15.0013,2012-03-13 10:00:00,143
False,True,clear,22.14,25.76,0.73,19.0012,2012-03-13 11:00:00,219
False,True,clear,24.6,30.305,0.6,19.0012,2012-03-13 12:00:00,244
False,True,clear,24.6,30.305,0.6,26.0027,2012-03-13 13:00:00,233
False,True,clear,26.24,31.06,0.53,22.0028,2012-03-13 14:00:00,212
False,True,clear,28.7,31.82,0.39,15.0013,2012-03-13 15:00:00,264
False,True,clear,29.52,32.575,0.34,26.0027,2012-03-13 16:00:00,365
False,True,clear,28.7,31.82,0.37,7.0015,2012-03-13 17:00:00,676
False,True,clear,28.7,31.82,0.34,19.9995,2012-03-13 18:00:00,734
False,True,clear,26.24,31.06,0.47,15.0013,2012-03-13 19:00:00,479
False,True,clear,24.6,31.06,0.49,11.0014,2012-03-13 20:00:00,351
False,True,clear,23.78,27.275,0.56,7.0015,2012-03-13 21:00:00,244
False,True,clear,22.96,26.515,0.6,6.0032,2012-03-13 22:00:00,170
False,True,clear,22.96,26.515,0.56,8.9981,2012-03-13 23:00:00,87
False,True,clear,22.14,25.76,0.6,7.0015,2012-03-14 00:00:00,39
False,True,clear,21.32,25.0,0.63,6.0032,2012-03-14 01:00:00,27
False,True,clear,20.5,24.24,0.68,12.998,2012-03-14 02:00:00,2
False,True,clear,19.68,23.485,0.72,12.998,2012-03-14 03:00:00,4
False,True,clear,19.68,23.485,0.67,6.0032,2012-03-14 04:00:00,5
False,True,clear,18.04,21.97,0.82,8.9981,2012-03-14 05:00:00,27
False,True,clear,18.04,21.97,0.82,6.0032,2012-03-14 06:00:00,121
False,True,clear,18.04,21.97,0.82,7.0015,2012-03-14 07:00:00,368
False,True,clear,18.04,21.97,0.82,0.0,2012-03-14 08:00:00,662
False,True,clear,21.32,25.0,0.68,0.0,2012-03-14 09:00:00,351
False,True,clear,22.96,26.515,0.56,7.0015,2012-03-14 10:00:00,188
False,True,misty,25.42,31.06,0.41,11.0014,2012-03-14 11:00:00,220
False,True,misty,26.24,31.06,0.29,0.0,2012-03-14 12:00:00,267
False,True,clear,27.06,31.06,0.27,15.0013,2012-03-14 13:00:00,254
False,True,clear,28.7,31.82,0.23,22.0028,2012-03-14 14:00:00,224
False,True,clear,28.7,31.82,0.24,0.0,2012-03-14 15:00:00,283
False,True,clear,29.52,31.82,0.25,12.998,2012-03-14 16:00:00,356
False,True,clear,28.7,31.82,0.28,6.0032,2012-03-14 17:00:00,782
False,True,clear,28.7,31.82,0.32,0.0,2012-03-14 18:00:00,749
False,True,clear,26.24,31.06,0.33,11.0014,2012-03-14 19:00:00,472
False,True,clear,25.42,31.06,0.35,7.0015,2012-03-14 20:00:00,330
False,True,clear,24.6,31.06,0.4,6.0032,2012-03-14 21:00:00,288
False,True,clear,21.32,25.0,0.55,8.9981,2012-03-14 22:00:00,202
False,True,clear,22.96,26.515,0.43,11.0014,2012-03-14 23:00:00,91
False,True,clear,22.14,25.76,0.49,8.9981,2012-03-15 00:00:00,60
False,True,clear,20.5,24.24,0.59,7.0015,2012-03-15 01:00:00,23
False,True,clear,20.5,24.24,0.59,0.0,2012-03-15 02:00:00,19
False,True,clear,20.5,24.24,0.63,0.0,2012-03-15 03:00:00,7
False,True,clear,18.04,21.97,0.77,7.0015,2012-03-15 04:00:00,14
False,True,clear,18.86,22.725,0.67,0.0,2012-03-15 05:00:00,26
False,True,clear,18.04,21.97,0.72,6.0032,2012-03-15 06:00:00,117
False,True,clear,18.04,21.97,0.72,6.0032,2012-03-15 07:00:00,381
False,True,clear,18.04,21.97,0.77,7.0015,2012-03-15 08:00:00,623
False,True,clear,19.68,23.485,0.77,6.0032,2012-03-15 09:00:00,315
False,True,clear,21.32,25.0,0.68,7.0015,2012-03-15 10:00:00,164
False,True,clear,22.96,26.515,0.6,8.9981,2012-03-15 11:00:00,211
False,True,misty,25.42,31.06,0.5,8.9981,2012-03-15 12:00:00,265
False,True,misty,27.06,31.06,0.41,6.0032,2012-03-15 13:00:00,273
False,True,misty,29.52,32.575,0.3,7.0015,2012-03-15 14:00:00,258
False,True,clear,29.52,32.575,0.32,15.0013,2012-03-15 15:00:00,287
False,True,clear,29.52,32.575,0.37,26.0027,2012-03-15 16:00:00,426
False,True,clear,28.7,31.82,0.39,16.997899999999998,2012-03-15 17:00:00,713
False,True,clear,27.06,31.06,0.44,19.0012,2012-03-15 18:00:00,746
False,True,misty,26.24,31.06,0.5,12.998,2012-03-15 19:00:00,425
False,True,misty,23.78,27.275,0.6,23.9994,2012-03-15 20:00:00,330
False,True,clear,22.14,25.76,0.68,19.0012,2012-03-15 21:00:00,243
False,True,clear,21.32,25.0,0.68,8.9981,2012-03-15 22:00:00,169
False,True,clear,19.68,23.485,0.72,12.998,2012-03-15 23:00:00,97
False,True,clear,18.04,21.97,0.77,16.997899999999998,2012-03-16 00:00:00,57
False,True,misty,17.22,21.21,0.82,22.0028,2012-03-16 01:00:00,26
False,True,misty,17.22,21.21,0.82,12.998,2012-03-16 02:00:00,4
False,True,misty,16.400000000000002,20.455,0.87,19.0012,2012-03-16 03:00:00,3
False,True,misty,16.400000000000002,20.455,0.87,16.997899999999998,2012-03-16 04:00:00,3
False,True,misty,16.400000000000002,20.455,0.87,15.0013,2012-03-16 05:00:00,32
False,True,misty,16.400000000000002,20.455,0.87,11.0014,2012-03-16 06:00:00,99
False,True,misty,16.400000000000002,20.455,0.87,12.998,2012-03-16 07:00:00,278
False,True,misty,16.400000000000002,20.455,0.87,15.0013,2012-03-16 08:00:00,562
False,True,misty,17.22,21.21,0.82,0.0,2012-03-16 09:00:00,312
False,True,misty,16.400000000000002,20.455,0.87,6.0032,2012-03-16 10:00:00,180
False,True,misty,18.04,21.97,0.77,0.0,2012-03-16 11:00:00,207
False,True,misty,18.04,21.97,0.82,8.9981,2012-03-16 12:00:00,294
False,True,misty,18.86,22.725,0.77,6.0032,2012-03-16 13:00:00,260
False,True,misty,19.68,23.485,0.72,0.0,2012-03-16 14:00:00,202
False,True,rain,18.86,22.725,0.82,7.0015,2012-03-16 15:00:00,107
False,True,rain,19.68,23.485,0.77,0.0,2012-03-16 16:00:00,129
False,True,rain,19.68,23.485,0.82,6.0032,2012-03-16 17:00:00,258
False,True,rain,19.68,23.485,0.82,6.0032,2012-03-16 18:00:00,408
False,True,misty,18.86,22.725,0.88,0.0,2012-03-16 19:00:00,296
False,True,clear,18.86,22.725,0.88,0.0,2012-03-16 20:00:00,235
False,True,misty,18.04,21.97,0.94,0.0,2012-03-16 21:00:00,152
False,True,misty,18.04,21.97,0.94,0.0,2012-03-16 22:00:00,148
False,True,misty,18.04,21.97,0.94,0.0,2012-03-16 23:00:00,126
False,False,misty,18.04,21.97,0.94,6.0032,2012-03-17 00:00:00,100
False,False,misty,18.04,21.97,0.94,0.0,2012-03-17 01:00:00,69
False,False,misty,18.04,21.97,0.88,0.0,2012-03-17 02:00:00,42
False,False,misty,18.04,21.97,0.88,0.0,2012-03-17 03:00:00,26
False,False,misty,17.22,21.21,0.94,0.0,2012-03-17 04:00:00,2
False,False,misty,17.22,21.21,0.94,6.0032,2012-03-17 05:00:00,8
False,False,misty,17.22,21.21,0.94,12.998,2012-03-17 06:00:00,30
False,False,misty,16.400000000000002,20.455,1.0,8.9981,2012-03-17 07:00:00,86
False,False,misty,17.22,21.21,0.94,7.0015,2012-03-17 08:00:00,218
False,False,misty,18.04,21.97,0.88,6.0032,2012-03-17 09:00:00,321
False,False,misty,20.5,24.24,0.77,6.0032,2012-03-17 10:00:00,443
False,False,misty,21.32,25.0,0.77,8.9981,2012-03-17 11:00:00,585
False,False,clear,22.96,26.515,0.68,11.0014,2012-03-17 12:00:00,651
False,False,clear,24.6,30.305,0.6,7.0015,2012-03-17 13:00:00,686
False,False,clear,25.42,31.06,0.53,6.0032,2012-03-17 14:00:00,690
False,False,clear,26.24,31.06,0.53,8.9981,2012-03-17 15:00:00,679
False,False,clear,26.24,31.06,0.5,0.0,2012-03-17 16:00:00,685
False,False,clear,26.24,31.06,0.5,8.9981,2012-03-17 17:00:00,648
False,False,clear,25.42,31.06,0.57,19.9995,2012-03-17 18:00:00,560
False,False,clear,23.78,27.275,0.64,19.0012,2012-03-17 19:00:00,417
False,False,clear,22.96,26.515,0.64,12.998,2012-03-17 20:00:00,271
False,False,clear,22.14,25.76,0.68,11.0014,2012-03-17 21:00:00,223
False,False,clear,22.14,25.76,0.68,0.0,2012-03-17 22:00:00,211
False,False,clear,20.5,24.24,0.77,11.0014,2012-03-17 23:00:00,185
False,False,clear,18.86,22.725,0.88,12.998,2012-03-18 00:00:00,107
False,False,clear,18.86,22.725,0.82,8.9981,2012-03-18 01:00:00,113
False,False,misty,18.86,22.725,0.82,7.0015,2012-03-18 02:00:00,56
False,False,misty,18.04,21.97,0.88,8.9981,2012-03-18 03:00:00,18
False,False,misty,17.22,21.21,0.94,11.0014,2012-03-18 04:00:00,14
False,False,misty,16.400000000000002,20.455,0.94,7.0015,2012-03-18 05:00:00,6
False,False,misty,16.400000000000002,20.455,0.94,7.0015,2012-03-18 06:00:00,11
False,False,rain,17.22,21.21,0.88,11.0014,2012-03-18 07:00:00,42
False,False,misty,17.22,21.21,0.88,7.0015,2012-03-18 08:00:00,96
False,False,misty,17.22,21.21,0.88,6.0032,2012-03-18 09:00:00,178
False,False,misty,17.22,21.21,0.88,7.0015,2012-03-18 10:00:00,351
False,False,misty,18.04,21.97,0.82,11.0014,2012-03-18 11:00:00,368
False,False,misty,18.04,21.97,0.88,8.9981,2012-03-18 12:00:00,503
False,False,misty,18.86,22.725,0.82,11.0014,2012-03-18 13:00:00,544
False,False,misty,20.5,24.24,0.77,6.0032,2012-03-18 14:00:00,521
False,False,clear,22.14,25.76,0.68,6.0032,2012-03-18 15:00:00,554
False,False,clear,22.14,25.76,0.73,6.0032,2012-03-18 16:00:00,541
False,False,clear,22.96,26.515,0.64,6.0032,2012-03-18 17:00:00,541
False,False,clear,22.96,26.515,0.64,11.0014,2012-03-18 18:00:00,459
False,False,clear,22.96,26.515,0.64,11.0014,2012-03-18 19:00:00,352
False,False,clear,21.32,25.0,0.77,8.9981,2012-03-18 20:00:00,198
False,False,clear,21.32,25.0,0.72,6.0032,2012-03-18 21:00:00,173
False,False,clear,20.5,24.24,0.77,7.0015,2012-03-18 22:00:00,100
False,False,clear,19.68,23.485,0.82,11.0014,2012-03-18 23:00:00,46
False,True,clear,19.68,23.485,0.82,7.0015,2012-03-19 00:00:00,23
False,True,clear,18.86,22.725,0.88,7.0015,2012-03-19 01:00:00,15
False,True,clear,18.86,22.725,0.88,11.0014,2012-03-19 02:00:00,8
False,True,clear,18.86,22.725,0.88,6.0032,2012-03-19 03:00:00,2
False,True,clear,18.04,21.97,0.94,0.0,2012-03-19 04:00:00,3
False,True,clear,18.04,21.97,0.94,0.0,2012-03-19 05:00:00,31
False,True,clear,18.86,22.725,0.88,8.9981,2012-03-19 06:00:00,120
False,True,clear,18.86,22.725,0.88,12.998,2012-03-19 07:00:00,354
False,True,clear,18.86,22.725,0.88,7.0015,2012-03-19 08:00:00,579
False,True,clear,20.5,24.24,0.72,11.0014,2012-03-19 09:00:00,331
False,True,clear,21.32,25.0,0.72,8.9981,2012-03-19 10:00:00,184
False,True,clear,22.96,26.515,0.68,11.0014,2012-03-19 11:00:00,201
False,True,clear,24.6,30.305,0.64,16.997899999999998,2012-03-19 12:00:00,282
False,True,clear,25.42,30.305,0.61,16.997899999999998,2012-03-19 13:00:00,263
False,True,misty,26.24,31.06,0.57,12.998,2012-03-19 14:00:00,260
False,True,clear,26.24,31.06,0.57,15.0013,2012-03-19 15:00:00,286
False,True,clear,27.06,31.06,0.5,15.0013,2012-03-19 16:00:00,385
False,True,clear,26.24,31.06,0.53,15.0013,2012-03-19 17:00:00,721
False,True,clear,26.24,31.06,0.57,16.997899999999998,2012-03-19 18:00:00,801
False,True,clear,25.42,30.305,0.61,15.0013,2012-03-19 19:00:00,549
